8.467
8.951
9.175
9.046
8.762
8.688
8.501
8.48
8.438
8.48
8.43
8.606
8.996
9.138
9.659
11.007
11.579
9.709
9.008
8.814
8.96
9.222
9.178
9.517
9.553
9.721
9.73
9.679
9.695
9.695
9.621
9.591
9.463
9.433
9.567
9.553
9.485
9.44
9.42
9.248
9.22
9.247
9.134
8.969
8.801
8.919
8.967
9.039
9.314
9.481
9.491
9.595
9.55
9.421
9.363
9.456
9.457
9.425
9.304
9.341
9.242
9.407
9.585
9.924
9.917
9.989
10.07
10.201
10.056
9.964
9.997
9.999
10.155
10.165
10.093
9.996
9.992
10.161
10.089
9.821
9.908
9.723
9.552
9.593
9.572
9.403
9.395
9.325
9.596
9.349
9.412
9.347
9.497
9.417
9.146
9.057
8.994
8.949
8.816
8.814
8.536
8.698
8.664
8.674
8.718
8.756
8.674
8.544
8.399
8.269
7.952
8.11
8.712
8.541
8.648
8.543
8.554
8.573
8.352
8.103
8.813
9.053
9.174
9.014
9.269
9.255
9.103
9.101
9.047
9.014
8.969
8.865
8.749
8.583
8.344
8.32
8.375
8.361
8.526
8.487
8.608
8.41
8.155
8.258
8.238
8.314
8.487
8.48
8.557
8.842
8.824
8.972
8.978
8.979
8.974
9.355
9.59
10.389
9.986
9.633
9.663
9.783
9.682
9.548
9.591
9.445
9.221
9.27
9.546
9.599
9.646
