8.167
8.251
8.166
8.082
8.001
7.857
7.856
7.923
8.411
8.489
8.654
9.38
9.767
9.506
9.08
8.676
8.679
8.836
8.91
8.968
8.718
8.682
8.78
9.8
9.082
9.036
8.771
8.696
8.623
8.6
8.285
8.332
8.343
8.398
8.43
8.392
8.524
8.634
8.57
8.526
8.519
8.711
8.597
8.412
8.388
8.289
8.259
8.242
8.298
8.054
8.256
8.46
8.223
8.457
8.467
8.469
8.457
8.762
8.896
8.6
8.645
8.628
8.656
8.73
8.656
8.793
8.77
8.788
8.612
8.633
8.817
8.757
8.527
8.42
8.551
8.71
8.549
8.602
8.622
8.424
8.398
8.324
8.381
8.389
8.286
8.45
8.451
8.379
8.393
8.38
8.535
8.605
8.705
8.886
8.835
8.784
8.81
8.863
8.55
8.808
8.517
8.362
8.022
8.102
8.271
8.314
8.351
8.276
8.281
8.322
8.7
7.996
8.024
8.356
8.455
8.39
8.434
8.434
8.385
8.828
9.057
8.92
8.424
8.082
8.314
9.112
9.032
8.706
8.426
8.333
8.262
8.135
8.146
8.273
8.244
8.05
7.986
7.863
8.031
7.899
7.679
7.67
7.743
7.976
7.969
8.099
8.09
8.083
8.425
8.605
8.699
8.667
8.806
9.142
9.434
9.25
8.929
9.822
9.683
9.089
8.99
8.551
8.623
8.775
8.69
8.987
9.25
9.172
8.952
8.955
9.04
9.041
8.94
7.124
7.491
7.204
7.122
6.835
6.844
7.177
7.404
7.546
8.602
8.963
8.238
7.815
7.785
7.779
7.229
7.49
7.921
8.011
8.16
8.463
8.98
8.548
8.909
8.829
8.698
8.313
7.84
7.508
7.084
6.944
6.754
6.72
6.767
7.304
7.364
7.275
7.158
7.093
7.246
7.188
6.78
6.687
6.538
6.604
6.616
6.701
6.711
6.928
6.903
6.956
7.142
7.424
7.588
7.682
7.673
7.77
7.762
7.802
7.96
7.902
8.054
7.893
8.164
7.902
7.69
7.582
7.68
7.634
7.7
7.723
7.347
7.8
6.981
6.806
6.578
6.693
6.605
6.408
6.298
6.408
6.298
6.572
6.758
7.129
6.941
6.86
7.029
6.88
6.934
6.957
7.5
6.954
7.29
7.458
7.596
7.502
7.467
7.513
7.649
7.642
7.956
7.938
7.899
8.171
8.226
8.517
8.572
8.524
8.986
8.996
8.973
9.003
8.796
8.421
8.377
8.066
7.876
5.311
6.33
7.443
7.154
7.019
7.011
7.069
6.92
6.888
7.059
6.918
6.889
6.918
6.916
7.087
7.4
7.515
7.343
6.932
7.09
6.836
6.709
6.599
6.202
5.88
6.433
7.514
7.989
8.2
8.362
8.233
8.215
8.129
7.994
7.795
7.503
7.352
6.362
7.035
7.136
7.1
6.935
7.037
7.171
7.034
7.205
7.3
7.17
7.136
7.205
